ID,Produto,Preco,supabase
7900000000000,RASK BUCHA VEGETAL PORTA SABONETE 5005 UN-0001-UN,"R$ 26,45",9878
7900000000000,RASK BUCHA SINTETICA FLOR,"R$ 17,09",9879
7900000000000,RASK TOUCA CETIM ANTI FRIZZ PINK 5022 UN-0001-UN,"R$ 45,93",9880
7900000000000,RASK TOUCA CETIM ANTI FRIZZ ROXO 5024 UN-0001-UN,"R$ 17,99",9881
7900000000000,RASK ESPONJA P BANHO ADULTO 5071 UN-0001-UN,"R$ 38,87",9882
7900000000000,RASK SABONETEIRA C ENCAIXE PERFEITO 5205 UN-0001-UN,"R$ 20,19",9883
7900000000000,PINCEL RASKALO P/TINT PEQUENO R6013p,"R$ 49,80",9884
7900000000000,RASK PENTE CARBONO CABO METAL 6019 UN-0001-UN,"R$ 13,21",9885
7900000000000,RASK LIXA DE BIG 3D,"R$ 29,51",9886
7900000000000,RASK BLOCO POLIDOR QUADRADO 6126 UN-0001-UN,"R$ 20,23",9887
7900000000000,RASK LIXA UNHAS GEL ACRILICO,"R$ 28,02",9888
7900000000000,RASK CILIOS POSTICOS 3D A 6230 UN-0001-UN,"R$ 17,88",9889
7900000000000,RASK CILIOS POSTICOS 3D B 6231 UN-0001-UN,"R$ 38,89",9890
7900000000000,RASK CILIOS POSTICOS 3D C 6232 UN-0001-UN,"R$ 18,89",9891
7900000000000,RASK TESOURA 6405 UN-0001-UN,"R$ 48,06",9892
7900000000000,RASK ALICATE PROF CORTE DE UNHAS,"R$ 43,35",9893
7900000000000,ARPADOL 400MG C/60 CPR,"R$ 34,78",9894
7900000000000,FITOSCAR 60MG 20G,"R$ 26,76",9895
7900000000000,FITOSCAR 60MG 50 G,"R$ 40,48",9896
7900000000000,LITOCIT 5MG 60CPR,"R$ 15,66",9897
7900000000000,OTO XILODASE GTS 8ML,"R$ 40,12",9898
7900000000000,RETEMIC 5MG 60CPR,"R$ 22,66",9899
7900000000000,RETEMIC 1MG 120ML,"R$ 31,72",9900
7900000000000,YOMAX 60CPR,"R$ 29,48",9901
7900000000000,AZULFIN 500MG 60CPR,"R$ 31,99",9902
7900000000000,DONAREN 50MG C/ 60 CPR,"R$ 31,99",9903
7900000000000,TRIANCIL 20MG INJ 5ML,"R$ 20,05",9904
7900000000000,TRIANCIL C/5 AMPOLAS,"R$ 32,12",9905
7900000000000,LABIRIN 16MG 30CPR,"R$ 43,62",9906
7900000000000,LEVOXIN 250MG 3CPR,"R$ 14,77",9907
7900000000000,LEVOXIN 250MG 7CPR,"R$ 26,76",9908
7900000000000,LEVOXIN 500MG C/ 7CPR,"R$ 34,62",9909
7900000000000,REUQUINOL 400MG C/ 30 CPR,"R$ 14,67",9910
7900000000000,LEVOXIN 500MG C/ 3CPR,"R$ 20,32",9911
7900000000000,LEVOXIN 500MG 10CPR,"R$ 44,73",9912
7900000000000,FLANCOX 500MG C/14 COMP,"R$ 16,71",9913
7900000000000,FLANCOX 400MG 10CPR,"R$ 42,11",9914
7900000000000,LONIUM 40MG 60CPR,"R$ 14,19",9915
7900000000000,RETEMIC UD 10MG 30CPR,"R$ 24,11",9916
7900000000000,URO VAXON 6MG 30CPS,"R$ 33,10",9917
7900000000000,DONAREN RETARD 150MG C/ 30 CPR,"R$ 39,41",9918
7900000000000,MECLIN 50MG 15CPR,"R$ 42,97",9919
7900000000000,LEVOXIN 500MG C /14 CPR,"R$ 28,47",9920
7900000000000,LEVOXIN 750MG C/ 7 CPR,"R$ 38,41",9921
7900000000000,UNOPROST 4MG 30CPR,"R$ 49,30",9922
7900000000000,LEVOXIN 750MG C/5 CPR,"R$ 44,79",9923
7900000000000,DONAREN 100MG C/30CPR,"R$ 48,28",9924
7900000000000,MIOSAN CAF 10/60MG 15CPR,"R$ 35,19",9925
7900000000000,PRIMID 100MG C/ 100 CPR,"R$ 46,25",9926
7900000000000,PRIMID 250MG C/20CPR,"R$ 37,78",9927
7900000000000,POSTEC 20G,"R$ 48,19",9928
7900000000000,DOBEVEN 500MG CPS1X30-OUTROS,"R$ 41,88",9929
7900000000000,DOBEVEN 500MG C 60 CAPS,"R$ 46,62",9930
7900000000000,ALOIS 10MG C/120 COMP,"R$ 37,13",9931
7900000000000,LACTOSIL 10.000 C/30 SACHES,"R$ 15,51",9932
7900000000000,LACTOSIL 10.000 C/30 TABLETS,"R$ 42,68",9933
7900000000000,INPRUV D 5.000UI C/30 COMP MAST-OUTROS,"R$ 42,41",9934
7900000000000,INPRUV D 7.000UI C 10 COMP MAST,"R$ 47,33",9935
7900000000000,INPRUV D 50.000UI C 4 COMP REV,"R$ 18,64",9936
7900000000000,VELUS SUPLEMENTO C/30 COMP,"R$ 62,54",9937
7900000000000,VELUS CALCIO C/30 SACHE,"R$ 20,24",9938
7900000000000,LABIRIN 24MG 30CPR,"R$ 34,39",9939
7900000000000,LABIRIN 24MG C/60 COMP,"R$ 32,88",9940
7900000000000,INSIT 25MG C/15 CAPS,"R$ 40,98",9941
7900000000000,INSIT 25MG C/30 CAPS,"R$ 32,30",9942
7900000000000,INSIT 50MG C/30 CAPS,"R$ 21,73",9943
7900000000000,INSIT 75MG C/30 CAPS,"R$ 45,83",9944
7900000000000,INSIT 150 MG C/30 CPS,"R$ 13,12",9945
7900000000000,PAXORAL 7MG 10CP,"R$ 21,08",9946
7900000000000,VELUS MAGNES C/30 COMP,"R$ 27,51",9947
7900000000000,MOTILEX C 30 CAPS,"R$ 18,09",9948
7900000000000,MOTILEX C 60 CAPS,"R$ 22,61",9949
7900000000000,EXTIMA LATA 600G,"R$ 40,77",9950
7900000000000,ALOIS 20MG C/30 COMP REV,"R$ 14,61",9951
7900000000000,INILOK 40MG C/30 COMP LIB. RETARD,"R$ 26,12",9952
7900000000000,INILOK 40MG C/60 COMP LIB. RETARD,"R$ 22,58",9953
7900000000000,INILOK 40MG C/90 COMP LIB. RETARD,"R$ 13,38",9954
7900000000000,ALOIS DUO 10+20MG 30COMP,"R$ 14,11",9955
7900000000000,MOTILEX HA C 60 CAPS,"R$ 36,47",9956
7900000000000,ATTIVS 900MG C 30 COMP REV,"R$ 45,26",9957
7900000000000,ATTIVS 900MG C/60 COMP REV,"R$ 21,62",9958
7900000000000,LITOCIT 15MEQ CX C/60CP OR-OUTROS,"R$ 72,08",9959
7900000000000,FLANCOX 600MG 14 COMPRIMIDO,"R$ 33,34",9960
7900000000000,INSIT 100MG C/30 CAPS,"R$ 23,96",9961
7900000000000,MOTILEX HA C 30 CAPS,"R$ 42,88",9962
7900000000000,PROBID C/30 CAPS-DEMAIS PROD,"R$ 23,27",9963
7900000000000,PROBID C/15 CAPS,"R$ 40,14",9964
7900000000000,PROBID C/5 CAPS,"R$ 33,28",9965
7900000000000,LACTOSIL FLORA C/30 CAPS-DEMAIS PROD,"R$ 19,69",9966
7900000000000,LACTOSIL FLORA C/8 CAPS,"R$ 40,60",9967
7900000000000,INSERIS XR 300MG 10CPR,"R$ 20,81",9968
7900000000000,INSERIS XR 300MG C/30COMP REV,"R$ 34,89",9969
7900000000000,INSERIS XR 150MG C 10COMP REV,"R$ 43,38",9970
7900000000000,REUQUINOL 400MG C/ 6 CPR,"R$ 39,11",9971
7900000000000,INPRUV D 2.000UI C/30 COMP MAST-DEMAIS PROD,"R$ 15,55",9972
7900000000000,ENIAGOR 50MG/ML SOL SPR CAP 50ML,"R$ 49,82",9973
7900000000000,SUP EXTIMA BAUN 30SAC 20GR,"R$ 46,08",9974
7900000000000,LOGNIS C/60 COMP REV-DEMAIS PROD,"R$ 32,39",9975
7900000000000,MAG B C/60 COMP REV,"R$ 33,42",9976
7900000000000,MAG B CX C/30 COMP REV,"R$ 56,41",9977
7900000000000,INPRUV D 50.000UI C/8 COMP REV-OUTROS,"R$ 47,30",9978
7900000000000,DIGELIV 400FCC GALU 30 CP MAST,"R$ 37,33",9979
7900000000000,DIGELIV 400FCC GALU C15 CP MASTI,"R$ 47,84",9980
7900000000000,ENIAGOR 50MG/ML SOL CAP 50ML REFIL,"R$ 32,10",9981
7900000000000,ENIAGOR 50MG/ML SOL CAP 2FR 50ML,"R$ 48,70",9982
7900000000000,XAFAC 10MG C/30 COMP REV-SIMILAR,"R$ 24,56",9983
7900000000000,XAFAC 15MG C/28 COMP REV,"R$ 24,73",9984
7900000000000,XAFAC 20MG C/28 COMP REV-SIMILAR,"R$ 23,14",9985
7900000000000,RAHIME 8MG C/30 COMPR REV,"R$ 27,50",9986
7900000000000,MECLIN JET 25MG C 10 COMP,"R$ 21,39",9987
7900000000000,MECLIN JET 50MG C 10 COMP,"R$ 27,19",9988
7900000000000,SPASMEX 30MG C/90 COMP,"R$ 35,98",9989
7900000000000,INSIT 75MG C/60 COMPRIMIDOS,"R$ 44,52",9990
7900000000000,ARPADOL 400MG C/60 COMP (FUNCIONAL CARD - SOU MAIS VIDA),"R$ 47,30",9991
7900000000000,ZANIDIP 10MG C/20 COMPRIMIDOS,"R$ 14,51",9992
7900000000000,ZANIDIP 20MG C/30 COMP,"R$ 34,81",9993
7900000000000,ATENTAH 10MG 30CPS,"R$ 32,33",9994
7900000000000,ATENTAH 18MG C/30,"R$ 29,76",9995
7900000000000,ATENTAH 25MG C/30,"R$ 13,35",9996
7900000000000,ATENTAH 40MG 30CPS,"R$ 34,99",9997
7900000000000,ATENTAH 60MG C/30,"R$ 23,06",9998
7900000000000,ATENTAH 80MG 30CPS,"R$ 27,18",9999
7900000000000,MIOSAN ODT 5MG C/10 COMP OROD,"R$ 17,82",10000
7900000000000,MIOSAN ODT 10MG C/10 COMP OROD,"R$ 45,75",10001
7900000000000,MOTILEX HA+MSM C 30 COMP REV,"R$ 13,84",10002
7900000000000,MICPURE 50MG C/30 COMP REV,"R$ 36,44",10003
7900000000000,LABIRIN XR 32MG C/30 COMP REV,"R$ 35,16",10004
7900000000000,LABIRIN XR 48MG C/30 COMP REV,"R$ 14,85",10005
7900000000000,LACTOSIL 4500FCC ALU 30CPS SN,"R$ 23,80",10006
7900000000000,LACTOSIL 4500FCC ALU 30SACH 2G SN,"R$ 23,89",10007
7900000000000,ALBOCRESIL GEL 50G,"R$ 20,37",10008
7900000000000,ALBOCRESIL 6 OVULOS,"R$ 16,09",10009
7900000000000,ALBOCRESIL GTS 12ML,"R$ 27,77",10010
7900000000000,EPAREMA 20DRG,"R$ 41,56",10011
7900000000000,EPAREMA LIQ 200ML,"R$ 39,53",10012
7900000000000,PROCTYL POM 30G,"R$ 37,86",10013
7900000000000,NORIPURUM IV 5ML INJ CX C/5 AMPOLAS,"R$ 118,78",10014
7900000000000,VENALOT 60DRG,"R$ 15,40",10015
7900000000000,NENE DENT GEL 10G,"R$ 23,38",10016
7900000000000,MESACOL 800MG 30CPR,"R$ 46,82",10017
7900000000000,MESACOL 250MG 10SUP,"R$ 43,42",10018
7900000000000,MESACOL 500MG 10SUP,"R$ 29,44",10019
7900000000000,NEOSALDINA 20DRG,"R$ 16,96",10020
7900000000000,REPARIL GEL 100G,"R$ 41,59",10021
7900000000000,KALOBA GTS 20ML,"R$ 13,72",10022
7900000000000,KALOBA SOL 50ML,"R$ 45,11",10023
7900000000000,XANTINON COMPLEX 10ML,"R$ 37,47",10024
7900000000000,XANTINON COMPLEX 100ML,"R$ 19,93",10025
7900000000000,XANTINON 10X10 COMP,"R$ 46,07",10026
7900000000000,NEBACETIN POMADA 15G,"R$ 22,06",10027
7900000000000,NEOSALDINA GTS 15ML,"R$ 35,71",10028
7900000000000,BRONCHO VAXOM 3.5MG CPS PED 1X10-OUTROS,"R$ 36,60",10029
7900000000000,BRONCHO VAXOM AD 7MG C/10 CAPS,"R$ 40,49",10030
7900000000000,NORIPURUM GTS 30ML,"R$ 28,83",10031
7900000000000,VENALOT 30DRG,"R$ 37,15",10032
7900000000000,NORIPURUM 30CPR,"R$ 17,98",10033
7900000000000,NORIPURUM FOLICO 30CPR,"R$ 35,25",10034
7900000000000,DRAMIN B6 30CPR,"R$ 35,39",10035
7900000000000,SIILIF 100MG 30CPR,"R$ 41,04",10036
7900000000000,MESACOL MMX 1200MG 30CPR,"R$ 20,47",10037
7900000000000,TEBONIN 80MG C 30 COMP,"R$ 12,92",10038
7900000000000,DRAMIN CAPSGEL 25MG 10CPS,"R$ 47,25",10039
7900000000000,DRAMIN CAPSGEL 50MG 10 CAPS,"R$ 25,46",10040
7900000000000,ALEKTOS 20MG C/15 COMP,"R$ 13,13",10041
7900000000000,ALEKTOS 20MG 30CPR,"R$ 27,16",10042
7900000000000,ADTIL GTS 20ML,"R$ 23,32",10043
7900000000000,XANTINON 30CPR,"R$ 30,53",10044
7900000000000,EEPAREMA FLAC LARANJA 10ML,"R$ 22,59",10045
7900000000000,DEXILANT 30 MG 30CAP LIB PROL,"R$ 33,40",10046
7900000000000,DEXILANT 30 MG 60CAP LIB PROL,"R$ 16,80",10047
7900000000000,DEXILANT 60 MG 30CAP LIB PROL,"R$ 22,59",10048
7900000000000,DEXILANT 60 MG 60CAP LIB PROL,"R$ 37,61",10049
7900000000000,NESINA 25MG COM 30CPR,"R$ 48,27",10050
7900000000000,VENALOT CR 240ML,"R$ 19,12",10051
7900000000000,NEOSALDINA C/4 DRG,"R$ 21,59",10052
7900000000000,ROZEREM 8MG C/30 CPR,"R$ 24,12",10053
7900000000000,NESINA PIO 25MG/30MG 30 CPRS,"R$ 45,54",10054
7900000000000,FIBERNORM 10 SACHES-DEMAIS PROD,"R$ 15,69",10055
7900000000000,AMITIZA 8MCG C/30 CAPS-OUTROS,"R$ 23,38",10056
7900000000000,AMITIZA 8MCG C/60 CAPS,"R$ 39,94",10057
7900000000000,AMITIZA 24MCG C/30 CAPS,"R$ 29,24",10058
7900000000000,AMITIZA 24MCG C/60 CAPS-OUTROS,"R$ 37,41",10059
7900000000000,INZELM 10MG C/30 COMP REV,"R$ 34,56",10060
7900000000000,INZELM 10MG C/60 COMP REV,"R$ 38,84",10061
7900000000000,INZELM 20MG C/30 COMP REV-REFERENCIA,"R$ 19,77",10062
7900000000000,INZELM 20MG C/60 COMPRIMIDOS,"R$ 17,00",10063
7900000000000,MESACOL 500MG C/15 SUP-REFERENCIA,"R$ 33,46",10064
7900000000000,JUNEVE 50MG C/28 CAPS,"R$ 46,00",10065
7900000000000,VENVANSE 70MG C/ 28 CPS,"R$ 19,86",10066
7900000000000,VENVANSE 30MG C/ 28 CAPS,"R$ 42,55",10067
7900000000000,VENVANSE 50MG C/28 CAPS,"R$ 23,75",10068
7900000000000,MILLAR BIS PLAST 30G,"R$ 22,39",10069
7900000000000,FAMOX 20MG 10CPR,"R$ 12,97",10070
7900000000000,FAMOX 20MG C/30 COMP,"R$ 17,93",10071
7900000000000,FAMOX 40MG 10CPR,"R$ 26,28",10072
7900000000000,FAMOX 40 MG 30 CP R ACHE .,"R$ 19,12",10073
7900000000000,NOVACORT CR 30G,"R$ 14,15",10074
7900000000000,COLPISTATIN CR VAG 40G+10 APLICADORES,"R$ 18,60",10075
7900000000000,DIOSMIN SDU C/30 SACHES 5G ABACAXI-OUTROS,"R$ 47,96",10076
7900000000000,CEFALIV 12CPR,"R$ 19,71",10077
7900000000000,CANDICORT CR 30G,"R$ 41,45",10078
7900000000000,CANDICORT POM 30GR,"R$ 40,04",10079
7900000000000,FENTIZOL SOL SPRAY 30ML,"R$ 49,53",10080
7900000000000,ANTUX GTS 20ML,"R$ 15,82",10081
7900000000000,ANTUX XPE 120ML,"R$ 41,68",10082
7900000000000,ARTROSIL 160MG 20CPS,"R$ 14,04",10083
7900000000000,DECONGEX PLUS XPE 120ML,"R$ 40,18",10084
7900000000000,DECONGEX PLUS GTS 20ML,"R$ 38,58",10085
7900000000000,GATORADE MARACUJA 500ML,"R$ 29,30",10086
7900000000000,BRONDILAT AD 120ML,"R$ 42,70",10087
7900000000000,BRONDILAT PED 120ML,"R$ 47,29",10088
7900000000000,CEFALIUM 12CPR,"R$ 49,44",10089
7900000000000,FEMINA 63CPR,"R$ 39,01",10090
7900000000000,LEUCOGEN XP 120ML,"R$ 43,75",10091
7900000000000,PARASIN LIQ 10ML,"R$ 30,94",10092
7900000000000,VERTIZINE D 20CPR,"R$ 16,70",10093
7900000000000,NOVAMOX 2X 875MG+125MG C/ 14 CPR,"R$ 48,19",10094
7900000000000,NOVAMOX 2X 875MG+125MG C/ 20 CPR,"R$ 22,51",10095
7900000000000,NOVAMOX 2X 400MG+57MG/ML SUSP 70ML,"R$ 29,16",10096
7900000000000,NOVAMOX 2X 400+57MG SUSP 100ML,"R$ 47,06",10097
7900000000000,LEVOID 200 MCG 30CPR,"R$ 43,66",10098
7900000000000,DECADRON COLIRIO 5ML,"R$ 30,69",10099
7900000000000,DECADRON ELX 120ML,"R$ 48,77",10100
7900000000000,DECADRON NASAL 20ML,"R$ 45,55",10101
7900000000000,COMBIRON FOLICO 45CPS,"R$ 21,92",10102
7900000000000,FLAGASS 40MG 20CPR,"R$ 21,49",10103
7900000000000,FLAGASS 75MG GTS 10ML,"R$ 49,65",10104
7900000000000,NOVOCILIN 400MG/5ML SUSP 100ML,"R$ 43,75",10105
7900000000000,NOVOCILIN 875MG C/ 20 CPR,"R$ 13,59",10106
7900000000000,OMEPRAMIX 20/500/500 MG C/ 7BLISTERES,"R$ 30,80",10107
7900000000000,OMEPRAMIX 7 CARTELAS + 28 CPR,"R$ 28,85",10108
7900000000000,ARTROLIVE 90 CAPS T ACHE .,"R$ 13,06",10109
7900000000000,REMILEV 250/60MG 20CPR,"R$ 17,89",10110
7900000000000,ARTROLIVE 30CPS (PORTAL DROGARIA),"R$ 18,87",10111
7900000000000,ALLESTRA 75/20MG 63CPR,"R$ 48,58",10112
7900000000000,ALLESTRA 75/30MG 63CPR,"R$ 37,64",10113
7900000000000,NISULID DISPERSIVEL 12CPR,"R$ 42,26",10114
7900000000000,FENTIZOL CR GINEC C/7APLICADORES,"R$ 40,05",10115
7900000000000,FLOGORAL SPRAY CEREJA 30ML,"R$ 24,59",10116
7900000000000,FLOGORAL SPRAY MENTA 30ML,"R$ 13,42",10117
7900000000000,FLOGO ROSA PO 10ENV,"R$ 25,77",10118
7900000000000,FLOGORAL CEREJA C/12 PAST,"R$ 32,11",10119
7900000000000,MIRTAX 5 MG 30 CP S ACHE .,"R$ 26,11",10120
7900000000000,MIRTAX 10MG 30CPR,"R$ 29,40",10121
7900000000000,DIOSMIN 30CPR,"R$ 37,72",10122
7900000000000,DIOSMIN 60CPR,"R$ 32,06",10123
7900000000000,HIDROCIN SPRAY 20ML,"R$ 44,10",10124
7900000000000,FEMINA 21DRG,"R$ 31,35",10125
7900000000000,ACHEFLAN CREME 30G,"R$ 13,84",10126
7900000000000,FLOGORAL COLUT LARANJA 150ML,"R$ 34,70",10127
7900000000000,ACHEFLAN AEROSOL 75ML,"R$ 48,34",10128
7900000000000,BIOMAG 15MG C/30 CPR,"R$ 17,89",10129
7900000000000,ACHEFLAN CREME 60G,"R$ 35,32",10130
7900000000000,FENTIZOL 600MG 1 OVULO,"R$ 35,04",10131
7900000000000,DECONGEX PLUS 4CPR,"R$ 28,73",10132
7900000000000,DIGEPLUS 30CPS,"R$ 34,76",10133
7900000000000,ARTROSIL 320MG 10CPS,"R$ 39,29",10134
7900000000000,SOMALIUM 3MG 30CPR,"R$ 61,16",10135
7900000000000,MIRTAX 5 MG 15 CP S ACHE .,"R$ 35,87",10136
7900000000000,MIRTAX 10 MG 15 CP S ACHE .,"R$ 15,83",10137
7900000000000,LEVOID 25MCG 30CPR,"R$ 13,39",10138
7900000000000,LEVOID 50MCG 30CPR,"R$ 41,16",10139
7900000000000,LEVOID 75MCG 30CPR,"R$ 26,26",10140
7900000000000,LEVOID 100MCG 30CPR,"R$ 35,34",10141
7900000000000,LEVOID 150MCG 30CPR,"R$ 14,09",10142
7900000000000,PRELONE 3MG 60ML,"R$ 27,37",10143
7900000000000,PRELONE 3MG 120ML,"R$ 27,62",10144
7900000000000,VIDMAX 25MG C/60 COMP,"R$ 30,84",10145
7900000000000,VIDMAX 50MG C/60 CPR,"R$ 47,33",10146
7900000000000,VIDMAX 100 MG C/ 60 CPR,"R$ 16,23",10147
7900000000000,EXODUS 10MG C/ 30 CPR,"R$ 41,01",10148
7900000000000,EXODUS 10 MG C/ 60 CPR,"R$ 38,58",10149
7900000000000,PRELONE GTS 20ML,"R$ 32,55",10150
7900000000000,DIOSMIN SDU 900/100MG C/30 SACH-OUTROS,"R$ 46,06",10151
7900000000000,CLOPIN 75MG 30CPR,"R$ 36,73",10152
7900000000000,SORINE INFANTIL 30ML,"R$ 37,75",10153
7900000000000,SINTOCALMY 300MG 20CPR,"R$ 42,34",10154
7900000000000,MERITOR 21000MG 30CPR,"R$ 47,40",10155
7900000000000,SINTOCALMY 300MG 40CPR,"R$ 14,45",10156
7900000000000,MONTELAIR 10MG 30CPR,"R$ 37,33",10157
7900000000000,BIOFENAC AEROSOL 60G,"R$ 42,62",10158
7900000000000,DONILA 10MG C/ 30CPR,"R$ 32,86",10159
7900000000000,DONILA 5MG C/30CPR,"R$ 30,69",10160
7900000000000,FISIOTON 400MG 60CPR,"R$ 27,70",10161
7900000000000,QUETROS 25MG C/ 30 CPR,"R$ 15,16",10162
7900000000000,QUETROS 200 MG 30 COMPRIMIDOS,"R$ 41,59",10163
7900000000000,QUETROS 100MG C/ 30 CPR,"R$ 40,80",10164
7900000000000,TREZOR 10MG C/30CPR (PORTAL DROGARIA),"R$ 43,89",10165
7900000000000,TREZOR 20MG C/30CPR,"R$ 22,64",10166
7900000000000,DORENE 75MG C/ 30 CAPS,"R$ 13,32",10167
7900000000000,DORENE 150MG C/ 30 CPS,"R$ 24,09",10168
7900000000000,ARISTAB 10MG C/30 CPR,"R$ 14,18",10169
7900000000000,ARISTAB 15 MG C/ 30 CPR,"R$ 42,98",10170
7900000000000,ARISTAB 20 MG 30 CP ACHE,"R$ 22,54",10171
7900000000000,BETADINE 24MG C/60 COMP-SIMILAR,"R$ 48,10",10172
7900000000000,BRAVAN 320MG 30CPR,"R$ 41,81",10173
7900000000000,OSTEOTRAT 35MG C/4 COMP (PBM - PORTAL DROGARIA),"R$ 34,57",10174
7900000000000,AXONIUM 5MG C/ 30 CPR,"R$ 32,92",10175
7900000000000,AXONIUM 10MG C/ 30 CPR,"R$ 23,25",10176
7900000000000,EXODUS 20MG C/ 30 CPR,"R$ 40,38",10177
7900000000000,EXODUS 20MG C/ 60 CPR,"R$ 22,48",10178
7900000000000,EXODUS 20 MG/ML SOL ORAL FR 15ML,"R$ 13,82",10179
7900000000000,BRAVAN HCT 160+25MG 30CPR,"R$ 47,83",10180
7900000000000,OSTEOBAN 150MG 1CPR,"R$ 48,81",10181
7900000000000,MONTELAIR 4MG 30SACHES,"R$ 31,68",10182
7900000000000,CIPIDE 100MG C/30 COMP,"R$ 41,84",10183
7900000000000,EXODUS 15MG C /30 CPR,"R$ 15,78",10184
7900000000000,EXODUS 15 MG C/ 60 CPR,"R$ 38,37",10185
7900000000000,EKSON 200+50MG 30CPR,"R$ 49,04",10186
7900000000000,MOTORE 250MG C/ 60 CAPS,"R$ 18,65",10187
7900000000000,ARTROLIVE 4MG C/30 SACHES,"R$ 37,54",10188
7900000000000,SINTOCALMY 600MG 30CPR,"R$ 46,42",10189
7900000000000,FLAGASS 125MG 10CPS,"R$ 47,06",10190
7900000000000,ESALERG GOTAS 20 ML,"R$ 32,09",10191
7900000000000,LIVEPAX 500MG C/ 3 CPR,"R$ 48,30",10192
7900000000000,LIVEPAX 500MG C/ 7 CPR,"R$ 48,08",10193
7900000000000,LIVEPAX 500MG C/10 CPR,"R$ 14,85",10194
7900000000000,DORENE TABS 75 MG C/ 30 CPR,"R$ 37,88",10195
7900000000000,DORENE TABS 150MG C/30 COMP,"R$ 44,14",10196
7900000000000,DONILA DUO 10+5MG C/7 CPR,"R$ 25,57",10197
7900000000000,DONILA DUO 10+20MG C/ 30 CPR,"R$ 21,89",10198
7900000000000,SINTOCALMY 300MG GOTAS C/30 ML,"R$ 49,64",10199
7900000000000,SINTOCALMY 300MG SOL OR C/ 150ML,"R$ 19,89",10200
7900000000000,MONTELAIR 4MG CPR MAST C/30,"R$ 17,38",10201
7900000000000,MONTELAIR 5MG C/30 COMP,"R$ 35,76",10202
7900000000000,DUAL 30MG C/ 30 CPS,"R$ 27,55",10203
7900000000000,DUAL 30MG C 60CAPS LIB RET C1,"R$ 17,62",10204
7900000000000,DUAL 60MG C/ 30 CAPS,"R$ 17,27",10205
7900000000000,DUAL 60MG C 60CAPS LIB RET C1,"R$ 36,26",10206
7900000000000,RESIST 500MG C/30 CAPS,"R$ 31,39",10207
7900000000000,PURIANCE SAB LIQ 140ML PROFUSE-DEMAIS PROD,"R$ 16,86",10208
7900000000000,DASTENE 30 CAPS,"R$ 32,81",10209
7900000000000,BRAVAN DUO 160+5MG C/30CPR,"R$ 16,94",10210
7900000000000,BRAVAN DUO 160MG + 10MG C/30 COMPRIMIDOS REV,"R$ 22,36",10211
7900000000000,BRAVAN DUO 320+5MG C/30CPR,"R$ 32,85",10212
7900000000000,PROLIVE C/30CPS,"R$ 40,40",10213
7900000000000,ZOLFEST D 10MG C/ 20 CPR,"R$ 30,56",10214
7900000000000,TREZOR 5MG C/30CPR,"R$ 19,09",10215
7900000000000,COLLESTRA 650MG C 60 CAPS,"R$ 26,38",10216
7900000000000,BIOFENAC GEL 60G,"R$ 13,07",10217
7900000000000,AVIDE 100MG C/9 CAPS,"R$ 48,89",10218
7900000000000,RESIST 500MG CAPS 1X90,"R$ 38,87",10219
7900000000000,DORILAX DT 450+50+35MG C/12 COMP,"R$ 37,84",10220
7900000000000,ZIRK 500MG C/ 3 CPR,"R$ 43,25",10221
7900000000000,ZIRK 500MG C/ 5 CPR,"R$ 18,25",10222
7900000000000,BIOZINC KIDS 2MG SOL 75ML,"R$ 45,59",10223
7900000000000,TREZETE 10/10MG 30 CP T ACHE,"R$ 48,97",10224
7900000000000,TREZETE 20/10MG 30 CP R ACHE,"R$ 17,98",10225
7900000000000,DAYVIT KIDS 1+ 120ML,"R$ 14,39",10226
7900000000000,PURIANCE SAB BARRA 80G-PROFUSE,"R$ 40,28",10227
7900000000000,DIVENA 40MG C/30 COMP REV,"R$ 14,42",10228
7900000000000,DIVENA 40 MG LIB RETARD 60 CPS,"R$ 13,75",10229
7900000000000,KALIST 2MG 28 CPR,"R$ 27,20",10230
7900000000000,COLIDIS 5ML,"R$ 12,97",10231
7900000000000,FOXIS 200MG C/10 CAPS,"R$ 38,10",10232
7900000000000,FOXIS 200MG C/15 CAPS,"R$ 22,60",10233
7900000000000,FOXIS 200MG C/ 30 CPS,"R$ 30,34",10234
7900000000000,PROVANCE C/10 COMP MORANGO,"R$ 27,65",10235
7900000000000,COLIDIS GOTAS FR 10ML,"R$ 42,85",10236
7900000000000,STEATON 200 MG 60 CAPS T ACHE .,"R$ 23,19",10237
7900000000000,STEATON 100MG C/60 CAPS-OUTROS,"R$ 41,88",10238
7900000000000,LEUCOGEN 80MG C/30 CAPS,"R$ 30,74",10239
7900000000000,REGRESSA 8MG 30CPS,"R$ 43,32",10240
7900000000000,ETIRA 500MG C/30 CPR,"R$ 35,22",10241
7900000000000,ETIRA 100MG/ML 100ML+SER,"R$ 13,88",10242
7900000000000,CLAIR CONCENTRE PROFUSE 30G-DEMAIS PROD,"R$ 19,01",10243
7900000000000,CLAIR OLHOS CORRECT COLOR 15G-DEMAIS PROD,"R$ 24,24",10244
7900000000000,ENSOLEI ANTIACNE COLOR FP30 40G-DEMAIS PROD,"R$ 25,50",10245
7900000000000,DELLER 50MG C/ 30 CPR,"R$ 25,88",10246
7900000000000,DELLER 100MG C/30 CPR,"R$ 23,79",10247
7900000000000,COMBI AD 30ML,"R$ 46,92",10248
